1773,217058,202001
1739,216851,201914
1625,216624,201799
1535,216380,201704
1392,216161,201606
1307,215959,201535
1274,215812,201472
1275,215699,201443
1279,215651,201410
1258,215618,201420
1275,215654,201429
1394,215682,201441
1381,215747,201461
1373,215805,201486
1389,215851,201513
1367,215883,201528
1401,215905,201533
1393,215933,201532
1456,215982,201568
1447,216026,201573
1457,216099,201617
1466,216177,201636
1451,216210,201656
1427,216235,201662
1456,216231,201650
1437,216211,201655
1423,216209,201634
1474,216174,201631
1454,216140,201609
1481,216134,201609
1525,216154,201625
1582,216160,201636
1505,216209,201649
1535,216239,201669
1591,216293,201682
1505,216339,201708
1555,216399,201731
1504,216464,201767
1505,216539,201788
1488,216611,201819
1581,216689,201866
1622,216752,201879
1602,216805,201913
1651,216850,201905
1623,216878,201934
1617,216919,201932
1729,216945,201949
2017,216964,201954
2437,216987,201963
1707,217014,201969
1018,217038,201985
1344,217051,201986
1680,217076,201998
1687,217083,202018
1669,217115,202023
1726,217128,202038
1709,217161,202035
1679,217210,202072
1735,217222,202074
1725,217273,202093
1733,217323,202100
1743,217351,202111
1745,217384,202130
1813,217421,202135
1820,217448,202174
1840,217503,202184
1815,217530,202201
1859,217552,202198
1886,217497,202184
1856,217381,202107
1857,217146,202010
1818,216874,201887
1714,216579,201755
1616,216319,201654
1505,216091,201555
1426,215890,201478
1377,215774,201428
1421,215678,201401
1451,215647,201377
1443,215632,201386
1535,215652,201384
1535,215685,201400
1584,215732,201424
1521,215775,201441
1559,215813,201452
1663,215858,201473
1671,215888,201489
1677,215921,201497
1667,215961,201530
1687,216045,201546
1691,216120,201598
1697,216185,201617
1711,216243,201640
1689,216293,201656
1707,216292,201660
1679,216307,201655
1671,216304,201661
1699,216302,201653
1681,216297,201669
1685,216280,201643
1671,216293,201641
1675,216293,201668
1767,216337,201667
1737,216373,201693
1730,216427,201710
1735,216477,201749
1719,216560,201773
1722,216614,201809
1695,216695,201840
1644,216757,201859
1655,216814,201880
1628,216843,201879
1639,216876,201905
1651,216952,201916
1693,216992,201951
1706,217041,201959
1648,217078,202006
1698,217112,201994
1865,217125,202011
2299,217152,202018
2307,217149,202015
1189,217162,202018
1178,217183,202030
1614,217199,202040
1769,217247,202036
1715,217269,202068
1776,217299,202080
1776,217327,202086
1732,217372,202090
1731,217399,202118
1763,217436,202121
1724,217466,202133
1743,217519,202147
1749,217555,202175
1747,217618,202191
1765,217688,202226
1776,217728,202253
1821,217775,202254
1791,217780,202262
1819,217773,202245
1841,217685,202209
1793,217515,202092
1847,217229,201984
1753,216936,201857
1614,216675,201744
1521,216424,201649
1436,216227,201555
1367,216041,201509
1372,215936,201449
1335,215852,201432
1343,215841,201411
1407,215840,201429
1395,215873,201429
1429,215924,201472
1435,215983,201492
1446,216046,201527
1486,216077,201539
1507,216109,201540
1510,216109,201539
1488,216142,201546
1575,216174,201565
1567,216236,201593
1499,216306,201628
1521,216374,201635
1581,216403,201671
1507,216428,201680
1476,216445,201681
1486,216435,201690
1505,216440,201678
1521,216421,201680
1485,216416,201663
1487,216405,201678
1520,216434,201669
1579,216434,201695
1575,216468,201693
1573,216517,201715
1585,216555,201751
1571,216611,201778
1622,216672,201802
1597,216743,201819
1535,216798,201853
1522,216851,201853
1535,216884,201883
1663,216922,201874
1630,216928,201899
1616,216972,201903
1616,217000,201923
1633,217027,201934
1712,217051,201949
1920,217077,201956
2532,217101,201962
2112,217109,201960
1099,217131,201970
1241,217134,201966
1520,217140,201962
1698,217137,201973
1650,217167,201969
1713,217173,201982
1721,217203,201975
1722,217222,202004
1717,217259,202012
1707,217296,202038
1712,217340,202050
1710,217368,202068
1663,217407,202077
1689,217448,202087
1745,217498,202103
1757,217534,202115
1779,217559,202128
1817,217604,202134
1803,217591,202134
1811,217526,202088
1763,217344,202002
1765,217065,201868
1739,216756,201739
1599,216435,201595
1456,216170,201469
1359,215936,201384
1351,215759,201299
1341,215614,201259
1341,215553,201211
1330,215510,201218
1379,215534,201213
1391,215541,201221
1405,215566,201224
1466,215594,201234
1456,215640,201243
1439,215664,201251
1429,215677,201266
1463,215696,201279
1472,215711,201297
1484,215771,201297
1481,215820,201338
1424,215880,201347
1434,215910,201358
1424,215923,201365
1383,215933,201361
1395,215911,201344
1443,215883,201340
1373,215861,201316
1405,215846,201308
1414,215814,201314
1413,215813,201306
1455,215801,201312
1455,215811,201311
1518,215838,201323
1533,215869,201341
1445,215909,201359
1472,215981,201381
1433,216050,201415
1394,216124,201452
1463,216184,201462
1421,216228,201508
1472,216292,201513
1512,216346,201545
1532,216407,201555
1535,216462,201587
1603,216519,201612
1797,216561,201628
2289,216579,201629
2256,216600,201636
1201,216609,201649
1087,216621,201649
1461,216653,201659
1680,216687,201671
1669,216716,201691
1675,216766,201702
1724,216803,201722
1673,216815,201722
1683,216830,201728
1634,216837,201734
1597,216855,201728
1570,216871,201738
1495,216882,201750
1517,216908,201762
1472,216924,201750
1470,216933,201758
1445,216969,201759
1435,216956,201764
1466,216950,201736
1411,216878,201708
1319,216718,201615
1237,216486,201506
1091,216222,201373
869,215947,201245
718,215677,201135
575,215440,201006
449,215213,200929
401,215060,200851
304,214938,200809
200,214865,200786
85,214805,200774
0,214788,200759
0,214803,200776
0,214826,200781
0,214844,200783
0,214865,200797
0,214896,200797
0,214898,200809
0,214906,200796
0,214906,200799
0,214975,200816
0,215036,200853
0,215084,200886
0,215123,200890
0,215146,200902
0,215162,200903
0,215127,200898
0,215130,200888
0,215096,200872
0,215084,200857
0,215073,200852
0,215073,200858
0,215085,200855
0,215125,200878
0,215171,200893
0,215219,200913
0,215248,200933
0,215310,200972
0,215384,200996
0,215429,201006
