1645,202390,204379
1717,202535,204440
1783,202651,204508
1803,202777,204547
1809,202896,204617
1792,203026,204658
1872,203147,204727
1866,203294,204792
1911,203431,204858
1902,203582,204904
1963,203646,204947
2026,203730,204976
1962,203794,205006
1997,203827,205003
1941,203781,204976
1918,203659,204902
1904,203440,204811
1830,203159,204659
1824,202861,204514
1911,202533,204362
1794,202212,204218
1782,201923,204097
1821,201727,204004
1767,201561,203941
1805,201470,203887
1771,201433,203890
1863,201444,203887
1798,201489,203918
1863,201572,203942
1948,201612,203982
1922,201669,203991
1868,201730,204029
1857,201821,204075
1875,201892,204118
1943,201984,204143
1934,202081,204202
1904,202175,204241
1948,202275,204298
0,202397,204342
0,202478,204387
0,202498,204394
0,202500,204386
0,202512,204378
0,202510,204388
0,202516,204393
0,202533,204394
0,202554,204409
0,202602,204438
0,202691,204479
0,202794,204542
0,202937,204621
0,203127,204703
0,203284,204768
0,203428,204842
0,203571,204905
0,203686,204960
0,203804,205014
0,203922,205074
641,204032,205117
560,204146,205166
623,204245,205206
720,204345,205245
784,204430,205306
850,204541,205347
927,204639,205399
969,204718,205421
1021,204768,205453
1070,204854,205490
1115,204959,205536
1155,205057,205579
1200,205117,205606
1232,205156,205617
1434,205170,205629
1999,205136,205588
2599,205035,205542
3120,204839,205438
3739,204580,205287
4095,204243,205134
4095,203884,204956
4095,203489,204803
4095,203111,204598
4095,202736,204441
4095,202425,204295
4095,202187,204200
4095,202049,204136
4095,201977,204120
4095,201972,204100
4095,201969,204136
4095,202031,204148
4095,202042,204159
4095,202058,204148
4095,202093,204183
4095,202171,204210
4095,202242,204255
4095,202322,204283
4095,202408,204335
4095,202478,204354
4095,202497,204369
4095,202487,204347
4095,202445,204334
4095,202408,204289
4095,202362,204283
4095,202340,204268
4095,202311,204265
4095,202295,204231
4095,202267,204231
4095,202238,204200
0,202179,204189
0,202122,204147
0,202092,204119
0,202065,204119
0,202055,204112
0,202036,204102
0,202009,204082
0,201963,204052
0,201936,204028
0,201945,204036
640,201993,204060
641,202039,204063
738,202075,204077
822,202070,204056
891,202055,204037
944,202052,204032
999,202069,204039
1056,202104,204059
1095,202154,204080
1146,202187,204118
1187,202276,204133
1223,202347,204177
1261,202444,204210
1290,202525,204259
1427,202578,204273
2081,202543,204245
2807,202419,204166
3632,202193,204054
4095,201872,203879
4095,201488,203707
4095,201144,203524
4095,200748,203361
4095,200381,203161
4095,200019,203019
4095,199724,202873
4095,199492,202770
4095,199387,202715
4095,199348,202702
4095,199342,202689
4095,199352,202711
4095,199422,202728
4095,199528,202777
4095,199638,202840
4095,199789,202918
4095,199918,202998
4095,200062,203059
4095,200222,203144
4095,200397,203213
4095,200588,203280
4095,200720,203342
4095,200856,203401
4095,200971,203455
4095,201056,203476
4095,201138,203515
4095,201278,203562
4095,201425,203633
4095,201571,203699
4095,201716,203773
4095,201841,203823
4095,201899,203845
4095,201966,203882
4095,202090,203939
4095,202270,204033
4095,202468,204100
4095,202587,204169
4095,202685,204211
4095,202790,204274
4095,202910,204315
4095,203018,204384
4095,203156,204432
3711,203277,204488
3237,203404,204540
3011,203512,204612
3056,203640,204653
3123,203760,204723
3019,203893,204768
2958,203997,204833
2903,204082,204869
2842,204158,204909
2887,204242,204939
2786,204331,205002
2704,204460,205041
2786,204583,205110
2681,204705,205158
2687,204815,205216
2641,204911,205241
2530,204913,205239
2515,204841,205200
2466,204703,205124
2437,204517,205024
2293,204250,204905
2162,203935,204752
2224,203567,204585
2028,203200,204416
2064,202880,204282
2031,202652,204189
1971,202520,204142
1930,202480,204120
1971,202471,204136
1970,202491,204171
2005,202544,204188
1944,202599,204224
1986,202693,204254
1904,202791,204328
1882,202914,204361
1907,202983,204409
1903,203050,204437
1821,203118,204469
1885,203200,204510
1746,203296,204554
1825,203410,204587
1798,203503,204651
1762,203611,204686
1795,203677,204727
1802,203724,204730
1808,203757,204771
1808,203799,204778
1807,203832,204815
1826,203873,204830
1813,203867,204840
1903,203905,204842
1851,203911,204863
1803,203924,204863
1735,203952,204883
1681,203997,204897
1703,204066,204927
1654,204115,204959
1678,204161,204979
1728,204228,204998
1773,204287,205037
1877,204347,205062
2173,204431,205107
2957,204539,205150
2985,204658,205206
1937,204745,205261
1531,204841,205298
1531,204927,205328
1585,205020,205381
1627,205095,205412
1662,205181,205452
1670,205255,205488
1687,205340,205525
1713,205380,205537
1744,205380,205531
1822,205420,205545
1842,205482,205584
1860,205549,205613
1878,205629,205654
1954,205722,205696
1947,205793,205718
1922,205828,205734
1895,205815,205721
1823,205749,205685
1838,205558,205585
1826,205318,205476
1821,205032,205321
1531,204692,205163
1358,204325,204990
1339,203969,204832
1361,203658,204686
1432,203361,204571
1420,203167,204480
1504,203045,204435
1605,202945,204380
1691,202860,204367
1627,202824,204331
1685,202799,204325
1670,202790,204325
1729,202785,204330
1682,202823,204341
1735,202860,204356
1770,202875,204363
1805,202879,204359
1783,202902,204352
1801,202945,204382
1818,202999,204408
1769,203072,204424
1847,203133,204452
1818,203163,204458
1841,203135,204438
1840,203116,204422
1847,203098,204407
1863,203074,204402
1947,203068,204395
1995,203048,204377
1962,203058,204373
2105,203071,204388
2080,203106,204384
2074,203118,204409
1970,203152,204413
1941,203199,204432
1936,203233,204455
1875,203314,204488
1885,203424,204530
1911,203542,204575
1952,203640,204627
2019,203733,204669
2266,203823,204711
2927,203941,204756
3425,204051,204814
2340,204188,204869
1762,204314,204942
1680,204453,204987
1772,204546,205052
1835,204682,205088
1827,204788,205142
1861,204887,205183
1862,204961,205225
1918,205054,205259
1905,205142,205298
1984,205246,205347
1985,205319,205387
2013,205401,205417
2022,205460,205468
2059,205541,205497
2060,205596,205514
2128,205651,205531
2062,205680,205553
2083,205683,205540
2032,205591,205483
2045,205449,205413
2015,205238,205311
1983,204988,205189
1985,204693,205051
1909,204370,204900
1856,204068,204767
1894,203818,204656
1889,203609,204569
1932,203448,204504
1943,203352,204470
1963,203312,204448
1987,203333,204483
2039,203336,204472
1968,203341,204491
2032,203381,204487
2001,203433,204518
1999,203512,204557
2075,203579,204587
2025,203675,204637
1989,203770,204687
2053,203898,204738
2083,203982,204789
1975,204051,204823
2031,204144,204855
2093,204220,204892
2105,204308,204925
2081,204372,204974
2067,204436,204985
2177,204487,205013
2058,204541,205023
2185,204561,205054
2218,204627,205073
2189,204684,205121
2146,204792,205157
2073,204864,205209
1983,204954,205230
2023,205012,205267
2075,205080,205286
2059,205135,205330
2109,205204,205351
2112,205282,205394
2235,205378,205427
2608,205461,205477
3603,205571,205524
2884,205675,205580
2032,205776,205621
1735,205875,205666
1833,205944,205700
1851,205997,205724
1901,206064,205744
1868,206128,205772
1907,206212,205805
2006,206319,205861
2026,206419,205901
2014,206519,205959
2042,206594,205988
2078,206665,206010
2147,206715,206047
2117,206787,206068
2118,206851,206105
2137,206931,206129
2156,207011,206175
2177,207055,206191
2159,207021,206169
2025,206936,206109
2081,206775,206040
1936,206575,205927
1919,206319,205831
1898,206081,205703
1909,205843,205614
1865,205606,205496
1904,205386,205410
1829,205215,205331
1902,205079,205266
1960,204971,205229
1935,204920,205214
1959,204891,205204
1947,204891,205219
1943,204908,205233
1927,204915,205227
1955,204913,205231
1975,204921,205227
1939,204943,205240
1981,204988,205268
1961,205037,205303
1979,205115,205329
1979,205196,205381
1940,205294,205408
2002,205372,205454
1941,205446,205476
1964,205502,205510
2042,205530,205510
2086,205567,205529
2094,205590,205550
2062,205598,205548
1969,205611,205548
1879,205622,205556
1910,205652,205570
1886,205687,205580
1926,205726,205605
1878,205771,205633
1883,205861,205669
1900,205942,205713
2047,206017,205736
2253,206087,205777
2859,206176,205819
3558,206265,205862
2370,206360,205901
1765,206467,205939
1773,206555,205983
1781,206640,206027
1776,206723,206060
1825,206827,206100
1903,206907,206146
1875,207003,206173
1971,207073,206218
1993,207140,206240
2017,207213,206278
2039,207312,206317
2018,207421,206371
2096,207533,206414
2101,207621,206469
2115,207742,206524
2067,207824,206549
2143,207878,206573
2077,207892,206565
2097,207839,206533
2066,207726,206469
2095,207550,206383
2015,207312,206266
1904,207028,206134
1926,206708,205987
1966,206390,205847
1885,206091,205705
1921,205839,205610
1936,205632,205502
1991,205436,205436
1973,205288,205368
1994,205168,205325
1951,205091,205287
2009,205060,205277
2063,205055,205286
2054,205076,205307
2014,205092,205307
2021,205066,205302
2069,205034,205277
2037,205004,205271
2095,205009,205263
2085,205027,205276
2101,205049,205286
2064,205062,205286
2093,205074,205297
2143,205060,205273
2115,205020,205261
2227,204951,205222
2251,204859,205180
2159,204782,205127
2118,204703,205097
2066,204651,205058
2032,204591,205045
2141,204589,205031
2017,204585,205028
2067,204606,205030
1999,204609,205060
2129,204659,205062
2217,204702,205087
2759,204753,205101
3776,204787,205122
2883,204807,205130
1988,204833,205133
1747,204876,205152
1771,204954,205188
1840,205038,205227
1888,205099,205247
1890,205154,205270
1895,205199,205284
1975,205241,205293
1961,205298,205323
1994,205389,205369
1957,205472,205403
2031,205551,205438
2078,205609,205454
2041,205672,205487
2064,205742,205508
2102,205815,205558
2098,205901,205566
2114,205915,205589
2113,205885,205545
2086,205782,205494
2031,205630,205400
1990,205405,205308
1965,205144,205166
2007,204838,205031
1911,204547,204886
1877,204270,204762
1909,204005,204652
1899,203802,204564
1914,203678,204517
1958,203616,204476
1909,203558,204479
1920,203554,204473
1988,203548,204478
1886,203606,204496
1929,203656,204534
1985,203727,204555
1959,203799,204599
1938,203900,204630
1920,204011,204703
1990,204147,204757
1933,204276,204837
1987,204406,204885
2000,204518,204949
2012,204603,204966
2005,204657,205004
2000,204729,205031
2070,204741,205043
2005,204761,205039
1987,204773,205049
1904,204781,205047
1926,204788,205057
1857,204806,205064
1919,204834,205080
1918,204890,205106
1875,204943,205128
1923,204992,205158
2003,205060,205180
2320,205125,205231
3120,205242,205264
3278,205348,205339
2114,205484,205386
1648,205582,205450
1733,205686,205484
1776,205776,205526
1810,205864,205568
1862,205962,205617
1872,206040,205646
1891,206125,205697
1955,206202,205728
1979,206295,205772
1955,206381,205805
1949,206457,205834
2054,206517,205880
2009,206591,205889
2017,206623,205919
2045,206673,205919
2061,206707,205950
2085,206751,205955
2099,206744,205968
2029,206715,205920
2047,206597,205883
1998,206367,205763
1985,206061,205630
1931,205717,205458
1931,205340,205290
1898,204994,205124
1904,204681,205003
1872,204427,204878
1908,204217,204794
1913,204054,204725
1991,203901,204672
1981,203851,204639
1923,203835,204648
1952,203864,204673
1970,203929,204708
1981,204035,204757
1925,204122,204810
1951,204188,204839
1937,204270,204882
1987,204380,204927
1935,204511,204994
1921,204634,205042
2002,204765,205114
2113,204838,205134
2063,204898,205159
2043,204938,205187
2177,204938,205172
2103,204918,205186
2159,204926,205168
2080,204909,205175
2015,204925,205171
1998,204944,205198
2030,204986,205206
2013,205026,205235
2025,205066,205243
1983,205117,205269
2038,205166,205298
2338,205222,205330
2983,205287,205363
3474,205374,205408
2441,205475,205451
1822,205604,205512
1749,205695,205544
1795,205788,205595
1781,205868,205634
1875,205930,205661
1866,205983,205673
1851,206026,205692
1967,206060,205728
1957,206127,205736
2007,206184,205761
2019,206262,205797
2005,206314,205831
2074,206366,205847
2065,206397,205856
2064,206443,205861
2128,206476,205888
2117,206498,205881
2137,206454,205868
2117,206366,205804
2080,206185,205722
2031,205947,205597
2047,205594,205438
1983,205194,205253
2001,204807,205077
2000,204431,204903
1989,204078,204764
2078,203824,204643
2003,203637,204573
1943,203527,204535
2007,203516,204542
2013,203553,204557
1983,203615,204596
2039,203674,204622
2062,203729,204642
2059,203790,204686
2074,203875,204715
2009,203976,204763
2026,204104,204829
1968,204255,204898
2015,204413,204964
2023,204540,205042
2043,204678,205079
2006,204769,205145
2075,204856,205167
2097,204931,205212
2113,204991,205242
2144,205066,205264
2129,205093,205269
2145,205099,205265
2017,205083,205264
1997,205054,205262
1993,205044,205249
2031,205043,205268
2010,205075,205273
1973,205137,205309
1961,205236,205356
2023,205330,205403
2206,205444,205445
2701,205544,205503
3568,205656,205554
2622,205764,205604
1854,205858,205643
1725,205960,205690
1824,206054,205726
1825,206154,205766
1798,206221,205814
1854,206304,205835
1968,206360,205868
1838,206412,205876
1955,206439,205899
1923,206471,205910
2060,206494,205909
2002,206520,205899
1969,206529,205927
2034,206572,205931
2002,206611,205959
2033,206642,205975
2107,206655,205968
2128,206602,205940
2092,206472,205873
2095,206278,205769
2074,206001,205633
2035,205706,205492
1958,205386,205349
1951,205054,205204
1991,204675,205038
1963,204332,204876
1943,204026,204744
1911,203798,204648
1937,203648,204594
1950,203598,204569
1994,203618,204593
1982,203683,204623
2007,203766,204660
1986,203816,204692
2005,203865,204709
2029,203928,204741
2030,203992,204767
1971,204103,204826
2019,204223,204871
2064,204349,204929
2015,204505,205004
1974,204632,205067
2023,204738,205110
2018,204795,205138
2102,204812,205127
2095,204808,205140
2129,204833,205141
2098,204852,205163
2013,204891,205162
2027,204885,205176
1919,204877,205169
1947,204879,205170
1940,204888,205170
1913,204905,205188
1901,204955,205206
1917,205015,205229
1941,205092,205268
2141,205180,205318
2645,205279,205361
3536,205419,205421
2634,205543,205482
1819,205692,205554
1651,205812,205607
1718,205921,205655
1763,206009,205702
1808,206142,205749
1813,206249,205790
1796,206351,205825
1857,206440,205889
1909,206550,205926
1889,206644,205976
1923,206745,206016
2002,206858,206068
1962,206965,206116
1970,207074,206178
2021,207200,206222
2030,207297,206265
2021,207395,206319
1985,207442,206332
1989,207410,206310
1910,207290,206244
1891,207084,206137
1891,206773,206003
1840,206422,205834
1746,206024,205655
1822,205614,205464
1766,205256,205311
1722,204943,205193
1694,204725,205097
1758,204619,205063
1787,204611,205056
1719,204638,205093
1718,204737,205140
1808,204878,205219
1815,205020,205276
1842,205150,205342
1793,205266,205390
1827,205362,205438
1806,205484,205489
1841,205621,205556
1807,205766,205621
1847,205911,205705
1852,206044,205740
1807,206156,205808
1872,206248,205831
1808,206291,205858
1920,206286,205842
1936,206282,205856
1915,206284,205843
1954,206282,205842
1964,206265,205835
1939,206243,205839
1873,206221,205807
1872,206192,205807
1783,206196,205808
1889,206211,205816
1830,206253,205832
1863,206322,205869
1903,206390,205917
1918,206477,205952
2224,206533,205993
2741,206629,206012
3457,206681,206050
2465,206760,206053
1744,206842,206121
1744,206951,206149
1757,207057,206213
1808,207151,206249
1831,207223,206290
1915,207298,206303
1961,207327,206325
1942,207385,206324
2002,207422,206365
1989,207511,206402
2000,207589,206436
2032,207674,206460
2019,207729,206491
2066,207792,206515
2116,207848,206534
2077,207912,206566
2023,207962,206590
2039,207945,206567
2085,207841,206501
2011,207616,206403
1970,207330,206265
2027,206971,206100
1903,206582,205919
1895,206183,205743
1866,205807,205569
1899,205442,205423
1895,205166,205307
2005,204944,205214
1930,204830,205158
1919,204774,205160
1924,204808,205165
1904,204886,205211
1951,204964,205253
1966,205040,205289
2032,205088,205305
1957,205136,205337
1992,205164,205343
1937,205252,205380
1985,205337,205419
1991,205457,205474
2000,205548,205525
2000,205652,205577
1990,205755,205615
1986,205839,205642
2023,205882,205690
2015,205919,205676
2065,205896,205682
2170,205892,205664
2085,205869,205667
2057,205858,205649
2023,205819,205647
1986,205835,205645
1918,205835,205654
1968,205874,205673
1853,205906,205686
1920,205953,205708
1927,205992,205746
2021,206066,205759
2319,206144,205800
3024,206246,205836
3288,206339,205881
2205,206426,205912
1706,206504,205964
1653,206601,205998
1713,206694,206036
1775,206805,206068
1855,206886,206124
1840,206993,206163
1846,207075,206201
1949,207150,206240
1943,207227,206268
1965,207321,206308
1878,207405,206336
1995,207479,206376
1985,207537,206392
1971,207580,206430
2061,207622,206427
1949,207636,206441
2111,207625,206428
1979,207558,206394
1975,207430,206325
2000,207195,206197
1962,206865,206045
1921,206464,205867
